Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
4,,26,-366.79182020055015,-9.06042835170831,,0.0,0.0,0.0,0.0,
4,,27,-0.0,-3.037402889508826,,0.0,0.0,0.0,0.0,
4,,28,-275.3903270791994,-2.9240916088316453,,0.0,0.0,0.0,0.0,
4,,29,-0.0,-0.19086010044827617,,0.0,0.0,0.0,0.0,
4,,30,-0.0,12.971661033351324,,0.0,0.0,0.0,0.0,
4,,31,-185.9044341130866,-10.968796372718089,,0.0,0.0,0.0,0.0,
4,,32,-330.1308819914974,13.389372974733647,,0.0,0.0,0.0,0.0,
4,,33,-270.0996218885424,-8.797154212911437,,0.0,0.0,0.0,0.0,
4,,34,-0.0,0.5379158577003409,,0.0,0.0,0.0,0.0,
4,,35,-206.4287214906354,-7.707999092010823,,0.0,0.0,0.0,0.0,
4,,36,-0.0,-12.789560004344253,,0.0,0.0,0.0,0.0,
4,3.0,37,-0.0,5.561163137521817,,0.0,911.4834316817971,29699.079764577873,669685.1319463638,COW
4,,38,-0.0,-7.707168651479151,,0.0,0.0,0.0,0.0,
4,,39,-0.0,-9.023571362419489,,0.0,0.0,0.0,0.0,
4,,40,-270.7381552736217,-10.276122187463898,,0.0,0.0,0.0,0.0,
4,,41,-306.7696820030963,-9.815133498724322,,0.0,0.0,0.0,0.0,
4,4.0,42,-0.0,-5.659623988686576,,0.0,0.0,0.0,0.0,NG
4,,43,-356.2104098192361,-10.688908080958072,,0.0,0.0,0.0,0.0,
4,,44,-33.751050354191385,12.971661033351324,,0.0,0.0,0.0,0.0,
4,5.0,45,-0.0,-8.797249959209012,,0.0,0.0,0.0,0.0,NG
4,,46,-375.1839732615923,-10.732295620427521,,0.0,0.0,0.0,0.0,
4,,47,-317.0865571248775,3.298849916173026,,0.0,0.0,0.0,0.0,
4,,48,-0.0,24.087167334551168,,0.0,0.0,0.0,0.0,
4,,49,-0.0,-1.4031485763719047,,0.0,0.0,0.0,0.0,
4,,50,-0.0,-7.642989428724832,,0.0,0.0,0.0,0.0,
4,,51,-0.0,4.299133836707028,,0.0,0.0,0.0,0.0,
4,,52,-203.14483551022758,-6.415635918646672,,0.0,0.0,0.0,0.0,
4,,53,-0.0,0.8560575236280101,,0.0,0.0,0.0,0.0,
4,,54,-0.0,4.299133836707028,,0.0,0.0,0.0,0.0,
